SampleID,Dataset,DiseaseState,Acetanaerobacterium,Acidaminococcus,Actinomyces,Akkermansia,Alistipes,Allisonella,Anaerofilum,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovorax,Bacteroides,Barnesiella,Bifidobacterium,Blautia,Butyricicoccus,Butyricimonas,Catenibacterium,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Coprobacillus,Coprococcus,Desulfovibrio,Dialister,Dorea,Eggerthella,Enterobacter,Erysipelotrichaceae_incertae_sedis,Escherichia/Shigella,Eubacterium,Faecalibacterium,Flavonifractor,Gemmiger,Gordonibacter,Haemophilus,Hespellia,Holdemania,Howardella,Lachnobacterium,Lachnospira,Lachnospiracea_incertae_sedis,Lactobacillus,Lactococcus,Megasphaera,Methanobrevibacter,Mogibacterium,Odoribacter,Oscillibacter,Parabacteroides,Paraprevotella,Parasutterella,Phascolarctobacterium,Porphyromonas,Prevotella,Pseudoflavonifractor,Roseburia,Ruminococcus,Ruminococcus2,Sporobacter,Streptococcus,Subdoligranulum,Sutterella,Turicibacter,Veillonella,Victivallis
ERR561447,ob_goodrich,OB,16,168,1,3,2064,4,0,44,704,0,2,3736,339,181,1805,0,13,74,0,61,74,33,428,152,64,1,9,535,0,0,988,0,0,5,67,14,769,11,692,0,18,17,3,0,0,0,702,0,0,0,0,0,40,220,35,0,0,0,3,5,4,7224,1338,724,1,26,213,0,0,5,0
ERR561448,ob_goodrich,H,14,0,0,909,1051,0,0,18,690,0,1,2526,143,50,1384,0,8,96,9,79,723,25,204,55,293,5,0,1151,0,290,446,0,109,0,6,0,2218,6,1009,0,17,28,4,0,1,0,344,0,1,0,34,91,12,629,87,0,0,505,0,0,3,1646,158,240,439,0,110,0,0,60,0
ERR561449,ob_goodrich,OB,2,0,1,490,701,0,2,22,179,0,0,10105,363,14,1818,0,1,18,0,617,18,59,613,31,28,0,0,208,0,0,86,0,0,38,1,2,476,41,9,1,1,0,5,0,0,0,531,0,0,0,2,0,40,61,533,3,0,267,0,6,2,817,333,20,11,1,27,0,2,11,3
ERR561451,ob_goodrich,H,0,0,0,17,206,0,0,1,30,0,0,8508,33,3,2604,0,1,10,0,13,66,5,575,52,240,0,0,354,59,0,412,0,0,337,0,0,9,1,771,0,0,8,0,1,0,0,143,0,0,0,0,0,21,45,70,3,0,22,0,39,0,546,6,304,0,0,3,0,0,0,0
ERR561452,ob_goodrich,OB,4,0,0,219,2450,43,0,19,141,0,7,6862,2624,48,816,11,12,2,9,51,315,3,486,9,786,26,0,1122,5,1,88,0,1,347,29,1,2136,0,73,0,299,5,9,26,1,0,630,0,0,0,91,20,18,521,1199,0,308,139,0,0,4,9804,241,120,128,9,33,0,17,3,3
ERR561454,ob_goodrich,H,4,0,0,429,1183,0,3,40,343,0,29,3279,446,1373,592,7,49,20,0,144,3,2,226,74,1,2,0,204,8,525,246,0,0,27,51,1,2139,10,53,0,6,6,1,0,2,0,289,0,0,0,32,78,35,126,395,550,59,0,0,5084,8,363,259,97,258,1,20,14,0,0,4
ERR561456,ob_goodrich,H,0,0,1,0,215,0,0,33,811,0,0,14632,507,54,3909,0,0,5,0,27,29,21,460,46,5,0,0,386,0,2,171,0,0,3,2,3,1888,29,158,0,332,15,5,0,2,0,843,1,0,0,0,0,6,44,222,0,74,20,0,8,9,4170,138,262,106,368,22,0,0,5,0
ERR561457,ob_goodrich,OW,0,0,0,1,239,12,0,163,188,0,0,1312,257,37,857,0,11,208,2,626,67,12,1639,25,593,7,0,1218,2,468,221,0,6,289,5,1,2575,4,90,0,6,6,2,1,0,0,2531,4,3,0,0,3,32,644,161,270,0,0,0,4188,11,4001,294,276,103,141,135,2,1,43,4
ERR561458,ob_goodrich,OW,6,927,1,55,381,26,3,0,103,0,0,3737,123,187,820,9,10,359,2,58,65,9,1324,167,20,39,0,669,178,0,322,0,0,825,1,0,1830,23,220,0,1,10,2,12,1,0,237,13,0,0,0,0,38,237,1079,671,0,26,0,19056,2,1388,158,483,165,114,24,80,0,1,0
ERR561461,ob_goodrich,H,5,0,0,1733,4866,0,7,17,518,0,9,1233,198,121,242,0,77,5,1,584,245,4,70,37,687,0,0,80,33,47,256,0,0,55,94,8,254,27,69,1,3,4,0,0,0,0,367,1,5,0,139,2,28,421,542,3,0,8,1,3,14,40,146,142,30,6,162,0,38,1,11
ERR561462,ob_goodrich,H,0,0,0,0,204,0,0,15,177,0,0,234,6,10,331,0,1,16,0,7,64,8,134,2,49,0,4,558,0,132,39,0,0,218,0,3,8,0,61,0,0,3,0,0,0,0,92,2,0,0,0,0,3,104,400,0,0,2,0,385,0,199,90,120,6,1,72,0,0,5,0
ERR561463,ob_goodrich,H,4,0,1,122,504,0,7,213,114,0,17,1509,26,30,1840,0,1,848,15,369,2513,92,325,8,4570,5,0,1634,30,117,1305,0,46,15,90,7,357,18,1587,0,4,49,0,0,0,0,480,19,2,0,73,13,11,102,948,55,0,7,0,702,1,1673,291,902,303,0,6,0,486,21,3
ERR561464,ob_goodrich,H,2,0,0,521,231,0,2,1,341,0,3,4436,50,73,1065,0,62,37,1,576,20,37,688,43,13,2,1,135,7,165,269,0,0,20,49,1,1628,26,49,0,0,6,0,0,1,0,2331,0,0,0,2,5,9,168,585,0,2,18,0,0,10,341,572,614,168,1,200,0,1,0,2
ERR561465,ob_goodrich,H,0,24,0,26,249,3,1,14,73,0,0,2379,65,1,359,0,6,11,0,29,158,0,649,23,259,0,5,1052,97,1,154,0,0,6,0,1,13,0,134,0,0,6,0,0,0,0,932,0,0,11,0,1,25,185,365,0,0,0,0,2735,0,953,449,225,7,0,3,0,10,10,22
ERR561466,ob_goodrich,H,1,0,1,76,1853,0,0,4,122,0,0,1153,2,0,385,0,0,0,0,86,41,2,156,38,23,0,2,179,0,64,58,0,0,4,6,19,2,5,5,0,0,4,0,0,2,0,463,0,1,0,0,2,65,124,0,4,0,1,0,3,1,56,1979,198,0,0,43,0,4,1,0
ERR561467,ob_goodrich,OB,6,0,5,0,1057,0,0,9,9871,0,0,9464,4,1,1663,0,0,0,0,382,680,377,1248,21,14,0,8,1973,0,47,141,14,7,115,0,1343,8,21,1804,23,0,0,0,0,0,0,828,62,0,1,0,11,22,171,26,184,0,0,11,9,2,213,1443,261,1,31,774,0,6,0,0
ERR561469,ob_goodrich,OW,3,0,0,1166,1262,0,2,0,337,0,33,16917,266,12,821,4,0,18,0,55,1,8,744,180,6,0,0,151,0,1,100,0,0,1,27,6,1170,24,331,3,51,3,2,0,0,0,913,0,0,0,0,0,29,313,1026,0,468,295,2,5,6,156,678,254,18,14,15,0,0,2,0
ERR561471,ob_goodrich,OB,2,24,0,395,678,0,0,9,2578,0,0,1128,138,646,2611,0,6,21,0,521,551,4,48,1,394,0,0,316,71,58,279,0,0,21,233,114,184,10,5418,2,0,0,0,0,2,0,183,0,0,2,1102,0,4,244,229,15,0,5,0,2,1,365,54,92,51,6,37,0,83,0,0
ERR561472,ob_goodrich,H,3,489,0,0,332,0,0,0,199,0,0,1214,72,42,256,0,35,1,1,603,142,21,607,4,29,0,0,494,0,192,343,0,0,69,0,1,6,2,366,0,0,4,0,0,3,0,465,0,0,14,5,0,93,1602,59,0,0,0,0,43,0,158,295,114,55,0,77,0,6,0,5
ERR561473,ob_goodrich,H,0,0,0,468,2132,0,2,18,288,0,0,90,19,3,1012,0,10,37,1,1309,68,29,119,9,13,0,30,341,0,55,363,0,0,23,0,6,4,6,37,0,0,4,2,0,0,0,812,0,0,0,125,9,28,123,275,0,0,2,0,3,7,39,64,133,156,0,17,0,1,0,31
ERR561474,ob_goodrich,H,1,0,0,1472,605,0,0,3,175,0,0,553,16,0,1125,0,0,8,0,20,6,6,399,27,9,0,0,353,0,83,79,0,0,10,0,20,14,0,44,0,0,4,0,0,0,0,95,0,0,0,0,34,24,52,272,0,0,27,8,10,1,74,22,77,82,1,86,0,7,0,0
ERR561475,ob_goodrich,OW,2,0,8,2271,1510,0,0,7,627,0,7,1082,381,335,2963,0,2,53,0,241,1293,5,405,13,272,60,0,524,64,64,1133,0,3,2720,65,0,542,24,856,1,6,29,0,0,9,0,227,0,0,0,6078,15,20,90,168,87,0,37,1,2,1,1260,174,772,225,1,33,0,28,18,0
ERR561476,ob_goodrich,H,1,0,1,0,190,2,0,14,418,0,0,512,1,2,1268,0,0,7,0,12,1751,2,533,2,946,0,0,133,0,0,200,0,0,146,0,4,61,2,591,0,0,8,0,0,1,0,42,2,0,0,0,0,0,43,1,0,1,79,0,0,0,834,216,134,94,0,120,0,106,24,0
ERR561478,ob_goodrich,H,39,46,1,0,3832,0,6,26,69,1,15,16361,1135,4,781,2,305,11,1,51,125,15,668,63,29,0,0,289,166,0,31,0,0,428,190,31,1700,171,177,0,0,21,17,0,1,0,175,1,0,0,0,0,105,170,2572,1908,37,5,0,4,63,99,338,107,68,3,54,390,6,3,13
ERR561479,ob_goodrich,H,2,0,0,268,21,0,2,8,115,0,0,135,0,5,230,0,0,6,1,101,114,1,276,5,31,0,0,418,0,141,57,0,0,6,0,2,14,0,108,0,0,7,0,0,2,0,147,0,0,0,46,0,1,116,164,14,0,0,0,0,0,488,219,101,82,0,22,0,34,14,0
ERR561480,ob_goodrich,H,3,0,0,833,2655,0,2,11,45,0,2,1096,258,11,637,0,21,1,2,115,217,4,320,9,297,12,0,1281,188,408,163,0,2726,53,3,2,593,9,226,6,18,4,1,0,2,0,485,3,1,0,0,1,46,161,153,0,0,118,1,2,2,1576,1309,25,230,0,28,0,18,39,2
ERR561482,ob_goodrich,H,36,0,2,586,1667,22,2,3,228,1,15,13974,330,89,254,41,138,7,2,106,70,17,75,9,72,5,0,131,264,442,68,0,0,21,32,3,1353,17,274,1,3,0,2,0,2,0,734,0,0,0,737,31,17,210,407,0,77,0,0,4,23,345,374,151,282,7,43,0,1,4,2
ERR561483,ob_goodrich,H,0,0,0,260,102,0,2,2,33,0,0,140,5,1,190,0,0,18,0,27,303,2,1721,1,235,0,0,502,26,1832,69,0,0,58,0,3,15,0,171,0,0,2,0,0,0,0,144,0,0,4,0,1,3,300,313,0,0,0,0,2751,0,269,77,27,57,0,18,0,7,24,2
ERR561484,ob_goodrich,OW,0,0,0,1209,34,0,0,4,62,0,0,9,37,4,190,0,0,1,1,63,545,10,107,4,486,0,0,444,6,1050,63,0,0,9,0,3,16,1,97,0,0,3,0,0,0,0,127,0,14,0,264,37,0,143,42,0,0,0,0,76,0,78,128,32,110,0,22,0,96,6,0
ERR561486,ob_goodrich,H,3,0,0,261,481,0,0,2,195,0,0,1035,3494,6,326,0,20,85,0,228,8,3,359,10,6,0,0,311,1,0,101,0,40,7,142,0,257,7,137,0,0,6,0,0,0,0,128,0,0,0,12,6,26,81,118,97,0,53,0,292,6,169,48,123,145,0,7,0,0,2,13
ERR561487,ob_goodrich,H,42,54,1,1,5262,0,1,56,482,0,12,20111,0,0,612,8,0,13,0,439,3,2,1187,714,1,0,0,223,0,0,97,0,0,109,3,0,1739,13,278,0,3,20,4,25,0,1,2291,0,0,0,0,0,154,144,7,0,0,1,0,3,13,269,1,215,64,21,23,0,0,11,0
ERR561488,ob_goodrich,H,2,0,0,473,598,0,3,3,139,0,0,288,4,7,1623,0,10,69,0,227,811,5,408,4,625,0,0,2357,0,406,508,0,2,32,1,1,34,3,85,2,6,8,1,0,0,0,860,5,1,0,165,5,24,87,0,0,3,0,1,1406,2,653,1175,385,135,1,63,0,156,36,1
ERR561489,ob_goodrich,H,0,0,0,51,167,0,1,165,74,0,0,372,23,2,307,0,4,1,1,43,0,3,809,9,3,0,0,457,0,34,65,0,0,2,0,0,91,1,145,0,0,0,0,1,0,0,473,0,0,0,0,0,3,202,100,0,0,0,0,1,0,152,396,133,150,0,22,0,0,0,1
ERR561490,ob_goodrich,H,2,0,0,8,1213,0,5,20,64,0,1,2033,443,2,1304,0,20,6,4,608,500,4,1465,12,2523,0,0,1193,4,1,518,0,0,43,3,7,1251,13,437,1,56,10,2,0,0,0,581,0,0,0,25,6,76,257,1203,0,0,101,0,0,7,5585,929,153,55,0,4,0,9,6,53
ERR561491,ob_goodrich,OW,0,0,4,18,58,0,0,7,1138,0,1,148,1,1494,3970,0,0,52,0,316,2366,23,745,2,202,181,0,84,1,11,301,0,5,185,2,122,22,2,3893,12,0,38,5,0,3,0,115,44,1,63,0,4,3,19,19,3,0,0,0,0,0,1312,55,387,5,5,53,0,220,0,0
ERR561492,ob_goodrich,OW,2,0,0,47,385,4,0,20,68,0,0,437,36,16,734,0,1,22,0,247,302,4,266,18,173,0,22,1540,147,128,586,0,0,209,0,3,175,3,627,0,1,6,0,21,0,0,1824,18,0,0,52,4,41,148,170,78,0,28,0,571,2,341,135,270,97,0,119,0,23,3,141
ERR561493,ob_goodrich,OW,1,0,0,2,1096,0,2,4,475,0,0,23419,2696,1013,1298,1,0,0,0,39,38,0,433,137,16,0,0,149,0,0,311,0,0,744,18,0,5189,28,193,2,13,5,3,0,0,0,531,0,0,0,0,0,39,80,632,0,1,174,0,6,15,1129,972,167,90,1,8,25,25,7,6
ERR561494,ob_goodrich,H,40,0,0,266,791,0,1,49,33,0,0,12142,363,121,292,4,32,5,0,267,89,0,284,17,88,25,0,444,151,96,98,0,0,8,84,1,2498,10,408,0,8,5,5,0,0,1,1795,0,0,0,4,9,91,158,1782,0,8,78,3,1,20,611,431,182,88,2,49,95,5,31,8
ERR561496,ob_goodrich,OW,0,0,0,3,2669,0,4,0,253,0,2,3586,493,27,1343,0,13,8,0,146,289,6,2278,3,345,5,0,1504,0,374,560,0,0,190,0,9,1594,10,73,0,33,2,1,11,0,0,619,0,0,0,0,0,62,270,815,0,0,0,0,8539,12,2668,128,375,241,0,25,0,6,21,22
ERR561497,ob_goodrich,H,0,0,0,0,824,0,0,0,49,0,0,26532,1,0,448,1,0,0,0,11,3,46,580,12,0,0,0,24,0,813,0,0,0,0,9,0,791,93,0,0,1,9,0,0,0,0,121,0,0,0,0,0,0,120,4414,1,0,0,0,9,2,2169,1,145,0,4,37,6,0,27,0
ERR561498,ob_goodrich,H,0,0,0,744,351,0,0,3,113,0,0,807,5,21,124,0,0,6,0,115,43,1,31,17,61,0,0,411,0,1,233,0,0,30,0,4,6,6,45,0,0,6,0,0,2,0,90,7,0,1,31,2,5,89,183,0,0,23,6,4,2,50,16,150,32,1,22,0,1,0,0
ERR561499,ob_goodrich,OW,0,1,0,50,308,0,1,5,98,0,0,1546,34,23,1290,0,2,4,2,33,59,0,1919,4,9,0,1,554,2,170,321,0,0,8,1,4,4,15,58,0,0,21,3,0,0,0,70,0,0,945,19,0,33,145,823,8,0,1,0,3308,1,301,50,100,31,0,16,3,3,0,4
ERR561500,ob_goodrich,H,0,0,0,10,46,0,0,3,457,0,0,791,2,2,616,0,1,1222,0,18,68,4,382,17,150,0,0,78,4,5,140,0,0,88,0,0,72,0,84,0,0,9,0,0,0,0,314,0,0,0,0,0,11,46,482,139,0,0,0,16350,0,426,40,91,13,0,11,0,0,0,0
ERR561501,ob_goodrich,OW,21,0,0,532,309,9,0,29,103,0,0,1971,160,0,1181,0,30,12,11,51,106,5,683,65,23,2,0,2254,96,850,572,0,0,1566,65,2,231,13,292,0,0,26,1,44,4,0,705,1,1,0,78,21,27,678,510,0,0,4,13,253,12,476,1494,605,630,0,75,0,19,0,4
ERR561502,ob_goodrich,H,0,0,1,1,853,4,0,2,340,0,3,8814,122,272,1140,0,3,22,0,41,143,9,797,25,74,0,0,2280,0,98,1476,0,0,0,2,0,1665,4,417,2,71,22,0,0,0,0,417,135,0,0,1,0,27,68,469,0,6,15,0,1691,1,5225,1962,213,16,2,221,0,1,64,0
ERR561503,ob_goodrich,H,3,0,0,232,1539,0,2,17,630,0,0,806,179,56,1276,0,20,23,3,98,335,23,116,3,139,6,14,175,0,61,879,0,0,205,52,8,995,27,3578,5,0,18,0,0,0,0,541,1,0,0,2673,3,13,106,120,0,0,145,4,71,5,891,330,1208,123,0,241,0,22,0,0
ERR561505,ob_goodrich,H,4,0,0,0,1963,0,0,2,82,0,0,356,13,22,348,0,12,6,0,124,110,2,210,3,87,0,0,258,0,107,44,0,0,32,0,8,9,8,115,0,0,1,0,0,1,0,112,0,0,0,0,0,24,530,72,0,0,2,4,2,1,47,26,96,51,0,220,0,13,1,0
ERR561506,ob_goodrich,OB,5,0,0,822,3098,0,0,2,554,0,2,1013,10,286,1839,0,30,231,1,1376,196,6,180,4,220,0,5,152,0,4,91,0,11,57,21,7,198,2,120,0,2,32,2,0,3,0,456,0,1,0,1,1,38,70,16,1,2,83,0,5,24,169,965,191,30,1,104,1,107,0,0
ERR561507,ob_goodrich,OW,17,0,2,2,719,0,0,12,1011,0,0,7208,0,2009,6913,0,0,60,0,853,31,125,941,335,1,0,0,143,0,300,434,0,0,71,6,28,709,81,3162,5,0,37,25,0,0,0,971,15,0,0,0,0,62,137,474,0,0,0,0,3,3,2062,1,245,0,7,1982,0,0,0,0
ERR561508,ob_goodrich,H,15,0,1,514,1176,0,1,2,415,0,5,19935,1478,119,665,21,0,16,2,871,224,6,531,45,102,9,0,806,0,35,158,0,0,5,20,10,4349,10,223,0,8,2,6,0,6,0,1293,7,0,0,37,0,0,67,3207,0,26,50,0,1,4,3373,600,247,30,194,77,76,0,16,0
ERR561509,ob_goodrich,H,30,0,2,2,4270,16,0,0,771,0,14,21293,0,0,1358,2,0,4,0,361,175,18,506,69,10,47,0,169,0,4,317,0,1,12,1,15,2662,191,482,0,2,14,4,0,0,0,688,3,0,0,0,1,232,103,2420,0,9,308,0,1,5,1465,1273,680,12,66,44,21,0,3,0
ERR561511,ob_goodrich,H,5,0,0,1,3680,0,1,2,1771,0,3,1733,0,149,1227,0,0,49,0,939,219,49,92,4,185,0,0,1064,14,386,124,0,1,56,21,2,413,6,377,3,0,0,1,0,8,0,271,23,0,0,0,11,1,119,51,0,0,0,0,0,2,523,1387,405,695,0,92,0,0,2,0
ERR561512,ob_goodrich,H,6,0,0,0,1166,0,0,16,479,0,14,27085,0,8,1591,8,0,24,0,172,1,40,299,50,0,17,0,772,0,2,90,0,0,8,968,0,1970,46,34,2,3,0,20,0,0,0,845,1,0,0,0,0,0,105,4,0,416,611,0,2,21,4019,17,189,7,35,3,1,1,6,1
ERR561513,ob_goodrich,OW,0,0,0,194,1475,0,7,0,279,0,0,4859,565,246,1805,0,21,4,1,41,385,18,253,1,1162,0,3,487,216,1,344,1,0,4,1636,20,586,46,465,2,0,5,0,0,0,0,652,0,4,0,0,83,47,246,750,0,0,0,2,5,2,1822,25,828,118,0,271,0,85,0,0
ERR561515,ob_goodrich,OB,29,0,0,2,840,0,0,19,3587,0,0,3685,0,532,2939,0,0,110,0,209,751,27,160,20,9,3,2,72,1,1,1193,0,0,154,2,280,42,63,382,9,0,22,4,0,0,0,171,1,1,0,0,0,53,245,1372,0,0,57,1,16,14,99,2,832,0,1,518,0,0,0,0
ERR561516,ob_goodrich,OW,3,2,0,131,1845,0,0,40,72,2,6,7460,159,251,470,0,0,252,7,74,59,4,587,92,6,14,0,265,0,1705,202,0,0,154,58,7,2992,27,8,0,0,1,3,0,0,0,586,0,0,0,0,0,185,151,823,0,0,0,1,1828,12,489,503,94,63,4,10,142,0,0,40
ERR561517,ob_goodrich,OW,0,4,0,369,373,0,0,2,1045,0,0,2132,120,98,3982,0,0,83,0,155,51,26,655,106,75,0,0,854,0,2,670,0,0,4,1,6,1573,5,1074,0,1,26,1,14,2,0,924,15,2,0,0,66,13,40,741,751,0,0,0,3726,3,1859,49,956,32,1,111,0,0,2,0
ERR561518,ob_goodrich,H,17,0,3,2,2568,0,2,14,119,0,26,24579,978,882,739,17,176,26,0,101,670,13,681,10,222,66,9,589,0,430,340,1,0,23,268,6,8083,134,586,2,1,10,4,0,0,0,801,1,7,0,7,2,71,163,3152,0,16,0,1,0,51,3083,748,813,82,5,44,132,0,0,1
ERR561520,ob_goodrich,H,0,0,0,471,214,0,0,0,457,0,0,2725,88,3,1324,0,0,10,0,220,1,15,944,87,20,0,1,240,306,51,142,0,0,30,0,3,13,18,146,0,0,18,0,0,5,0,1168,0,0,0,10,0,54,367,19,0,0,0,0,2,3,1236,717,199,1,0,14,0,3,0,0
ERR561521,ob_goodrich,OB,0,0,0,0,1129,0,0,0,63,0,0,28755,242,83,157,2,1,48,0,4,429,2,120,11,4,2,0,21,0,130,96,0,5,0,227,2,1072,34,243,0,578,4,2,0,0,0,104,0,0,0,0,0,2,13,544,0,0,1,0,2,4,1067,129,54,6,8,16,15,1,8,0
ERR561522,ob_goodrich,OW,0,0,0,1,2,0,0,99,983,0,0,28074,1,19,8017,0,0,50,0,110,89,63,2322,29,9,0,0,4,0,175,8,3,0,818,5,0,551,315,35,0,0,0,2,0,0,0,551,0,3,0,0,0,0,252,8,0,0,0,0,4,0,8081,33,308,0,1,250,1,1,1,0
ERR561523,ob_goodrich,H,1,0,2,3,346,0,0,33,1201,0,2,1001,1,44,7496,0,0,35,0,159,671,192,401,1,1531,30,0,876,0,405,543,0,2,26,7,13,1340,7,241,4,99,94,1,0,0,0,597,3,1,0,0,1,2,25,32,0,0,0,3,0,2,225,304,577,12,2,28,0,54,13,0
ERR561524,ob_goodrich,OW,0,0,0,160,264,0,1,0,18,0,0,325,6,0,167,0,0,0,0,55,29,0,205,0,32,0,0,52,28,0,34,0,0,2,0,0,3,0,37,0,0,3,0,0,0,0,31,0,0,0,31,0,3,56,50,0,0,10,0,1,0,88,29,15,80,1,14,0,0,7,0
ERR561525,ob_goodrich,H,1,0,0,0,1078,0,2,4,25,0,0,819,14,1,202,0,6,1,0,19,72,0,51,5,549,0,2,122,63,49,21,0,0,18,0,1,29,0,17,0,0,4,0,0,0,0,59,0,0,0,54,9,7,302,125,112,0,0,1,180,1,29,35,151,115,0,21,0,31,1,10
ERR561526,ob_goodrich,H,13,0,2,62,1308,0,2,8,2642,0,0,2698,128,539,8535,0,1,12,0,136,316,31,188,31,9,0,0,984,0,132,1453,0,0,1830,9,9,515,13,350,1,0,55,1,0,0,0,227,2,0,0,3,0,40,58,203,1,0,1,0,1,3,1476,517,537,11,7,95,0,2,0,1
ERR561527,ob_goodrich,H,0,0,1,3676,18,0,0,1,206,0,3,146,9,61,993,0,0,2,0,43,693,1689,88,1,34,0,0,347,0,12,426,0,1,37,1566,20,214,19,115,3,1,14,2,17,0,0,1524,0,0,0,109,0,0,179,21,0,0,3,3,0,0,823,75,199,2,0,83,0,55,1,0
ERR561528,ob_goodrich,OW,92,0,2,19,2344,0,1,44,99,1,9,18499,338,1,1433,2,0,7,1,11,15,3,604,64,2,51,0,35,547,443,295,0,0,75,27,5,2259,24,419,0,142,0,36,0,0,0,264,13,116,0,0,0,93,156,1875,1884,1366,0,2,0,5,1788,180,926,19,142,27,0,0,22,2
ERR561529,ob_goodrich,OW,3,0,1,44,758,0,1,1,289,1,22,4810,371,1234,558,0,12,3,1,72,219,0,134,15,182,0,0,205,0,964,310,0,33,84,3730,4,1447,17,361,5,12,1,6,0,1,0,371,1,32,0,192,0,48,18,462,0,1,0,1,354,5,272,796,182,29,53,85,9,10,6,0
ERR561530,ob_goodrich,H,0,0,0,3,186,0,1,5,334,0,0,2736,0,23,2210,0,0,33,0,36,1,15,608,52,0,0,0,655,58,161,243,0,0,31,0,0,20,1,23,0,1,15,0,0,0,0,564,0,0,0,0,0,59,85,389,0,0,0,0,11,2,1251,369,157,7,0,10,0,0,1,0
ERR561531,ob_goodrich,OB,77,0,2,2,618,28,0,1,101,0,0,28516,53,128,481,1,0,0,0,31,368,3,117,1,80,0,0,109,0,277,169,0,15,11,1,34,1478,95,17,0,67,0,9,0,0,0,296,2,0,0,0,0,0,117,814,0,0,0,0,5,3,2145,1177,525,15,59,96,23,6,64,0
ERR561533,ob_goodrich,OW,3,0,4,2076,1043,0,2,2,2148,0,0,2177,1,0,2380,0,107,26,0,180,6,22,660,1,2,0,115,552,0,0,604,0,0,28,1,70,35,62,1061,0,0,23,0,37,0,0,91,0,0,0,994,5,0,66,2277,0,0,57,37,44,0,1049,319,596,32,1,277,0,0,0,0
ERR561534,ob_goodrich,H,0,0,0,672,149,0,0,16,65,0,1,1107,56,3,67,0,3,3,0,53,105,25,70,2,1317,0,0,84,12,4,39,0,0,36,0,2,4,0,8,0,0,3,0,0,0,0,131,0,1,0,110,23,30,534,246,0,0,39,1,4,0,8,15,137,60,0,17,0,18,0,0
ERR561535,ob_goodrich,H,3,5,2,252,1155,0,3,14,79,0,0,3440,137,255,600,0,83,2,5,459,1149,2,130,5,1198,0,0,675,278,1,182,0,800,516,201,6,1607,5,723,0,81,16,0,25,0,0,1363,24,9,0,92,16,35,586,525,0,1,1,0,143,12,1419,475,312,256,1,22,0,63,14,7
ERR561536,ob_goodrich,H,28,0,1,34080,2425,0,2,6,417,0,9,4712,636,7,3150,0,53,15,0,801,93,8,1011,21,354,0,0,111,0,0,388,0,0,143,57,11,515,5,155,1,0,23,4,0,0,0,233,2,1,0,936,0,73,40,844,0,0,113,0,1,2,3721,217,537,80,2,180,0,58,1,0
ERR561537,ob_goodrich,H,28,0,0,180,3767,0,2,8,68,1,0,21720,1028,86,303,22,40,2,0,244,212,5,334,4,176,1,0,725,642,408,105,0,0,353,0,0,1664,15,208,1,160,4,5,0,2,0,428,1,0,0,241,1,101,798,2824,1471,73,51,0,0,18,359,454,94,137,12,26,171,0,39,44
ERR561538,ob_goodrich,OW,0,0,0,1747,155,0,1,6,612,0,0,1287,16,10,339,0,19,230,0,152,45,0,324,13,69,0,12,525,161,36,115,0,0,216,2,1,13,3,469,0,0,0,0,8,0,0,423,0,1,0,46,10,9,482,278,8,0,2,2,183,2,242,77,259,139,0,423,0,8,1,11
ERR561540,ob_goodrich,H,0,2,0,94,154,0,0,9,169,0,0,3136,35,5,554,0,22,4,3,1128,1,2,1874,20,332,0,0,3052,79,0,39,0,0,1,0,1,22,1,61,0,2,5,0,0,1,0,353,0,0,0,3,2,21,224,641,0,0,0,0,176,4,400,383,154,26,0,31,2,1,6,11
ERR561541,ob_goodrich,OW,2,0,1,73,5427,0,5,79,447,0,5,2966,323,9,2720,0,55,14,0,231,57,62,851,56,3,0,0,453,0,144,203,0,0,22,1,284,372,50,187,6,0,20,0,0,2,0,1757,0,2,0,0,0,151,197,0,0,1,0,0,2,6,2139,308,34,0,0,172,0,0,0,1
ERR561544,ob_goodrich,H,11,0,1,0,1483,0,2,0,46,0,14,10722,591,119,478,7,6,2,0,105,432,7,280,7,427,35,0,537,161,84,191,0,0,5,14,10,2955,24,263,0,91,0,4,0,0,0,999,0,0,16,0,0,45,73,864,0,0,82,0,0,16,5969,3079,220,10,2,11,58,12,83,0
ERR561545,ob_goodrich,H,2,0,1,251,1007,0,6,44,237,0,3,1301,86,83,2423,0,10,44,0,1267,17,41,844,128,0,0,0,251,236,0,503,0,0,359,0,8,233,43,60,0,1,33,2,0,2,0,1563,0,0,0,1,0,48,838,844,126,1,318,0,5,20,1263,120,240,353,3,227,0,0,0,3
ERR561547,ob_goodrich,OB,29,0,4,532,1620,0,0,1,329,0,0,3006,803,93,565,0,63,6,0,550,40,6,430,74,72,1,0,323,38,0,3,0,0,0,165,11,969,5,61,0,11,7,0,0,0,0,296,0,1,0,13,291,195,173,103,0,0,230,0,140,7,743,588,95,118,2,15,0,3,1,101
ERR561549,ob_goodrich,H,148,1,4,399,5373,0,7,0,610,3,53,10512,1113,1055,389,7,124,6,0,666,299,17,432,1,123,157,65,417,47,41,453,4,1,196,5,47,975,129,633,78,3,21,7,0,0,0,1060,1,1,0,699,0,89,422,1484,152,4,12,4,83,71,443,90,1341,37,47,239,39,45,0,0
